企业名称,登记状态,注册资本,所属区县,所属行业,江苏省企业地址,,经度,纬度,需求量,,
常州市倍斯特纺织有限公司,存续,1300,金坛区,纺织业,江苏省常州市金坛区兴隆路38号,,119.68443,31.721451,8.71E-06,,
常州柏嘉机械加工有限公司,在业,1000,金坛区,通用设备制造业,江苏省常州市金坛区兴河东路56号,,119.563083,31.74495,6.70E-06,,
江苏好牧人塑业有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.556388,31.747531,1.34E-05,,
江苏保宏金属科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区龙湖路2号,,119.562733,31.74495,6.70E-06,,
常州吉和智能家具有限公司,存续,1914,金坛区,家具制造业,江苏省常州市金坛区河山环路18号,,119.682838,31.71751,1.28E-05,,
常州市长江电力机械厂有限公司,存续,1500,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴辰路10号,,119.556388,31.747531,1.01E-05,,
江苏和立工程材料有限公司,存续,3009,金坛区,非金属矿物制品业,江苏省常州市金坛区汇福路10号,,119.556388,31.747531,2.02E-05,,
江苏广锐金属制造有限公司,存续,1068,金坛区,金属制品业,江苏省常州市金坛经济开发区晨风东路666号,,119.57046,31.757948,7.16E-06,,
江苏朴乐纺织科技有限公司,存续,1000,金坛区,纺织业,江苏省常州市金坛区兴隆北路36号,,119.5746,31.762782,6.70E-06,,
江苏航锐科技有限公司,存续,1000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区珠山路17号,,119.56165,31.746314,6.70E-06,,
常州长溢精机有限公司,存续,3828,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省金坛经济开发区汇福路9号,,119.597897,31.723247,2.57E-05,,
江苏肇风机电设备有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区兴华路167号,,119.598996,31.776306,6.70E-06,,
江苏拜尔土木工程仪器有限公司,存续,1186,金坛区,仪器仪表制造业,江苏省常州市金坛区儒林镇沿河西路36号,,119.637488,31.670369,7.95E-06,,
常州申嘉金属制品有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区兴辰路8号,,119.556388,31.747531,1.01E-05,,
江苏悦马特机械科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区文景路6号,,119.556388,31.747531,6.70E-06,,
安格诺尔（江苏）智能电气有限公司,存续,3100,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.563,31.749395,2.08E-05,,
江苏宝财自动化装备有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区文景路1号,,119.556388,31.747531,6.70E-06,,
江苏库玛新材料有限公司,存续,3000,金坛区,汽车制造业,江苏省常州市金坛经济开发区兴华路048号,,119.556388,31.747531,2.01E-05,,
常州拓浦照明科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.6385,31.669794,6.70E-06,,
江苏江南清洁能源研究院有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.6385,31.669794,6.70E-06,,
江苏新华城水泥制品有限公司,存续,2080,金坛区,非金属矿物制品业,江苏省常州市金坛区华阳北路15号,,119.6385,31.669794,1.39E-05,,
江苏润德精密机械有限公司,存续,1280,金坛区,通用设备制造业,江苏省常州市金坛经济开发区汇福路9号,,119.556388,31.747531,8.58E-06,,
常州市远达塑业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇亿晶路6-2号,,119.556388,31.747531,6.70E-06,,
常州龙河时装有限公司,存续,1595,金坛区,纺织服装、服饰业,江苏省常州市金坛经济开发区河头工业园兴河东路3号,,119.560772,31.746572,1.07E-05,,
常州市哈里路亚户外用品有限公司,存续,2000,金坛区,金属制品业,江苏省常州市金坛区河头镇薛庄村,,119.597897,31.723247,1.34E-05,,
江苏瑞鹏电气有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘街道泗庄村委东迪庄288号,,119.556388,31.747531,6.70E-06,,
常州市金坛区博祥建筑材料有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区汇福路2号,,119.645918,31.670181,6.70E-06,,
江苏正发建筑新材料股份有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛市尧塘镇工业园亿晶路2号,,119.64802,31.669926,6.70E-06,,
常州华英博传动机械有限公司,存续,1500,金坛区,通用设备制造业,江苏省常州市金坛区兴隆北路10号,,119.566233,31.759292,1.01E-05,,
江苏佳和电光源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区东下丘118号,,119.55161,31.756008,6.70E-06,,
江苏品众纺织品有限公司,存续,3000,金坛区,纺织业,江苏省常州市金坛经济开发区电厂路西侧,,119.562544,31.758353,2.01E-05,,
江苏锋怡精密工具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛经济开发区兴隆北路16-1号,,119.562239,31.757783,6.70E-06,,
常州佑迪集友纺织有限公司,存续,1914,金坛区,纺织业,江苏省常州市金坛区尧塘街道南大街15号,,119.684914,31.697486,1.28E-05,,
江苏新春兰科学仪器有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区丹阳门北路9-G号,,119.56724,31.765337,6.70E-06,,
江苏金坛康达有限公司,存续,143015,金坛区,非金属矿物制品业,江苏省常州市金坛区电厂路28号,,119.562718,31.769326,9.59E-04,,
江苏德尔福汽车内装饰有限公司,存续,1180,金坛区,汽车制造业,江苏省常州市金坛区金城镇花桥村委马家村118号,,119.560896,31.760784,7.91E-06,,
江苏普雷特塑料包装有限公司,存续,1858,金坛区,橡胶和塑料制品业,江苏省常州市金坛区丹凤路55号,,119.562014,31.762267,1.25E-05,,
常州市祺瑞围巾有限公司,存续,1000,金坛区,纺织服装、服饰业,江苏省常州市金坛区尧塘镇中心大街6号,,119.561205,31.761331,6.70E-06,,
常州浩源兴隆电子科技有限公司,存续,1019,金坛区,电气机械和器材制造业,江苏省常州市金坛区西门大街110栋101室,,119.558374,31.757854,6.83E-06,,
常州金坛立方混凝土有限公司,存续,1300,金坛区,非金属矿物制品业,江苏省常州市金坛区电厂路28号,,119.557344,31.75675,8.71E-06,,
常州市金坛区医用塑料厂,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金城镇工业集中区丹凤路55号,,119.685314,31.69627,1.34E-05,,
江苏安特稳科技有限公司,存续,3518,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘集镇,,119.567756,31.772187,2.36E-05,,
常州金坛金云不锈钢制品有限公司,存续,2008,金坛区,金属制品业,江苏省常州市金坛区马家村166号,,119.558882,31.759759,1.35E-05,,
江苏伟曜塑胶科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区金城镇盐港东路39号B16,,119.550862,31.746964,6.70E-06,,
江苏豪旺德实业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇迎春路35号,,119.56754,31.768552,6.70E-06,,
江苏金榆科技集团汽车电子有限公司,存续,1668,金坛区,仪器仪表制造业,江苏省常州市金坛区丹阳门北路张角山8号,,119.688297,31.686333,1.12E-05,,
江苏巨人焊接有限公司,存续,1500,金坛区,通用设备制造业,江苏省常州市金坛区江南路32号,,119.689224,31.687757,1.01E-05,,
江苏泛亚工程仪器有限公司,在业,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区盐港东路39号7幢1号,,119.686959,31.689235,6.70E-06,,
江苏智文华新岩棉有限公司,存续,2000,金坛区,非金属矿物制品业,江苏省常州市金坛区华阳北路129号,,119.686919,31.690137,1.34E-05,,
常州市金坛鸿图橡塑制品有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇水北集镇迎春路35号,,119.687052,31.690512,6.70E-06,,
常州市福莱美汽车零部件有限公司,存续,1900,金坛区,汽车制造业,江苏省常州市金坛区金城镇盐港东路39号2幢4号,,119.681636,31.690341,1.27E-05,,
常州市金坛成龙橡塑制品有限公司,存续,2198,金坛区,橡胶和塑料制品业,江苏省常州市金坛区白塔集镇南(丹金公路西侧),,119.684914,31.697486,1.47E-05,,
常州金坛志强机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区北环西路130号,,119.64957,31.670288,6.70E-06,,
常州市浩德汽车配件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金城镇盐港东路39号13幢1号,,119.64802,31.669926,6.70E-06,,
江苏惠斯福自动化科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇盐港东路39号7幢4号,,119.63853,31.672768,6.70E-06,,
常州金翼电力设备有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇水北集镇迎春路33号,,119.64957,31.670288,1.34E-05,,
常州中杨建材科技有限公司,存续,1500,金坛区,非金属矿物制品业,江苏省常州市金坛区尧塘镇水北集镇迎春路33号,,119.645918,31.670181,1.01E-05,,
江苏斯宾纳精密机械制造有限公司,存续,1018,金坛区,通用设备制造业,江苏省常州市金坛区金城镇盐港东路39号B11,,119.635303,31.689399,6.82E-06,,
江苏凯翔精密工具有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区金城镇盐港东路39号7幢8号,,119.645128,31.664687,6.70E-06,,
江苏骏宏服饰有限公司,存续,1914,金坛区,纺织服装、服饰业,江苏省常州市金坛区盐港东路39号3幢6号,,119.682838,31.71751,1.28E-05,,
常州苏创自动化科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区金城镇盐港东路39号5幢4号,,119.63853,31.672768,6.70E-06,,
江苏宝昂包装材料有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区盐港东路39号4幢6号,,119.6385,31.669794,6.70E-06,,
江苏博盟科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘镇水北迎春路28号,,119.6385,31.669794,6.70E-06,,
常州杰普森建材科技有限公司,在业,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区金城镇南瑶村委龙桥村135号,,119.637488,31.670369,6.70E-06,,
常州华欧照明电器有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区迎春路3号,,119.637093,31.67026,6.70E-06,,
江苏里浦智能科技有限公司,存续,1100,金坛区,汽车制造业,江苏省常州市金坛区迎春路3号,,119.68443,31.721451,7.37E-06,,
常州市凯斯特汽车附件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区西城路103号,,119.68259,31.709621,6.70E-06,,
江苏得利再生胶制造有限公司,存续,1050,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇新春村1号,,119.597897,31.723247,7.04E-06,,
江苏弘盈轩钢结构有限公司,存续,1050,金坛区,金属制品业,江苏省常州市金坛区西环一路8号,,119.597897,31.723247,7.04E-06,,
江苏海翔新能源科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区通闸路66号,,119.597897,31.723247,2.01E-05,,
常州市金坛海华建筑材料有限公司,存续,1200,金坛区,非金属矿物制品业,江苏省常州市金坛区西门大街219号,,119.597897,31.723247,8.04E-06,,
常州金坛盛泰门窗有限公司,存续,2000,金坛区,金属制品业,江苏省常州市金坛区上元路3号,,119.675535,31.722219,1.34E-05,,
常州市金坛永全电控设备厂,存续,1040,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇汤庄集镇北,,119.675535,31.722219,6.97E-06,,
常州金坛金军动力机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区上元路5号,,119.677503,31.723257,6.70E-06,,
常州市金坛大网微滴灌设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区尧塘镇汤庄西大街62号,,119.677503,31.723257,6.70E-06,,
常州卓邦服装有限公司,存续,10208,金坛区,纺织服装、服饰业,江苏省常州市金坛区西城路121号,,119.635303,31.689399,6.84E-05,,
江苏金怡仪器科技有限公司,存续,1100,金坛区,仪器仪表制造业,江苏省常州市金坛区金宜公路6公里处北侧,,119.635303,31.689399,7.37E-06,,
江苏春宇精密机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区白塔路2777号,,119.597897,31.723247,6.70E-06,,
连泰（常州）服饰有限公司,存续,1914,金坛区,纺织服装、服饰业,江苏省常州市金坛区金城镇丹凤路21号,,119.676015,31.723251,1.28E-05,,
江苏慧丰密封件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区尧塘街道迎春村委小吕庄58号,,119.634616,31.690418,6.70E-06,,
常州佳灵药业有限公司,存续,372064,金坛区,医药制造业,江苏省常州市金坛区尧塘镇迎春村委西观庄68号,,119.634616,31.690418,2.49E-03,,
常州金坛赛亚机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区良常中路249号28-1号,,119.634616,31.690418,6.70E-06,,
常州蓝铁精工有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区凤凰城经济工业园25号东侧,,119.597897,31.723247,6.70E-06,,
江苏正図转印膜科技有限公司,存续,1914,金坛区,橡胶和塑料制品业,江苏省常州市金坛区良常中路249号37号楼,,119.597897,31.723247,1.28E-05,,
常州市晟兴电器有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常中路269号,,119.597897,31.723247,6.70E-06,,
常州磐云精密机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区金城镇良常中路249号25号楼2号,,119.71922,31.724,6.70E-06,,
常州金坛旭东机械配件有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区良常路268号-27,,119.715812,31.724847,6.70E-06,,
江苏金鹏汽车座椅有限公司,存续,1200,金坛区,汽车制造业,江苏省常州市金坛区丹凤路15号,,119.665961,31.617824,8.04E-06,,
江苏东宝印染有限公司,存续,392581079,金坛区,纺织业,江苏省常州市金坛区城西邮堂庙路13号,,119.662076,31.621353,2.63E+00,,
常州金坛万杰电器有限公司,存续,1020,金坛区,电气机械和器材制造业,江苏省常州市金坛区良常西路8号,,119.662076,31.621353,6.84E-06,,
江苏圣迈亿密封件有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区红山路2号,,119.66995,31.61826,6.70E-06,,
常州大卓纺织发展有限公司,存续,1447797166,金坛区,纺织业,江苏省常州市金坛区金城镇红山路6号,,119.663297,31.620165,9.70E+00,,
绿芸加（常州）新材料有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区丹阳门北路99号,,119.663297,31.620165,1.34E-05,,
常州金坛群英机械有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区尧塘街道汤庄集镇华盛路1号,,119.633992,31.698004,6.70E-06,,
常州市怡和金属制品有限公司,存续,1000,金坛区,金属制品业,江苏省常州市金坛区尧塘镇汤庄沿河西路70号,,119.633992,31.698004,6.70E-06,,
常州金坛申路交通设施有限公司,在业,1550,金坛区,金属制品业,江苏省常州市金坛区汤庄集镇东大街1号,,119.633992,31.698004,1.04E-05,,
常州市金坛大网微滴灌设备有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区尧塘镇汤庄西大街62号,,119.663334,31.619449,6.70E-06,,
常州市金坛永全电控设备厂,存续,1040,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇汤庄集镇北,,119.597897,31.723247,6.97E-06,,
江苏得利再生胶制造有限公司,存续,1050,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇新春村1号,,119.653886,31.623704,7.04E-06,,
江苏里浦智能科技有限公司,存续,1100,金坛区,汽车制造业,江苏省常州市金坛区迎春路3号,,119.653886,31.623704,7.37E-06,,
常州华欧照明电器有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区迎春路3号,,119.639119,31.635977,6.70E-06,,
江苏博盟科技有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘镇水北迎春路28号,,119.688231,31.690394,6.70E-06,,
江苏中迪新材料技术有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.685314,31.69627,6.70E-06,,
江苏中煜橡塑科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.683838,31.690235,6.70E-06,,
江苏慧丰密封件有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区尧塘街道迎春村委小吕庄58号,,119.597897,31.723247,6.70E-06,,
常州佳灵药业有限公司,存续,372064,金坛区,医药制造业,江苏省常州市金坛区尧塘镇迎春村委西观庄68号,,119.641333,31.670101,2.49E-03,,
江苏金怡仪器科技有限公司,存续,1100,金坛区,仪器仪表制造业,江苏省常州市金坛区金宜公路6公里处北侧,,119.6385,31.669794,7.37E-06,,
江苏安特稳科技有限公司,存续,3518,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘集镇,,119.6385,31.669794,2.36E-05,,
常州佑迪集友纺织有限公司,存续,1914,金坛区,纺织业,江苏省常州市金坛区尧塘街道南大街15号,,119.597897,31.723247,1.28E-05,,
常州金翼电力设备有限公司,存续,2000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇水北集镇迎春路33号,,119.634954,31.667414,1.34E-05,,
常州中杨建材科技有限公司,存续,1500,金坛区,非金属矿物制品业,江苏省常州市金坛区尧塘镇水北集镇迎春路33号,,119.635303,31.689399,1.01E-05,,
江苏豪旺德实业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇迎春路35号,,119.634174,31.684985,6.70E-06,,
常州市金坛鸿图橡塑制品有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇水北集镇迎春路35号,,119.597897,31.723247,6.70E-06,,
常州市祺瑞围巾有限公司,存续,1000,金坛区,纺织服装、服饰业,江苏省常州市金坛区尧塘镇中心大街6号,,119.665923,31.720044,6.70E-06,,
江苏宝弘塑业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业区经十二路18号,,119.634616,31.690418,6.70E-06,,
江苏傲润塑业科技有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.634499,31.690556,1.34E-05,,
江苏好牧人塑业有限公司,存续,2000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇工业园区经十二路18号,,119.495773,31.614834,1.34E-05,,
常州市浩哲科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道559号,,119.597897,31.723247,6.70E-06,,
常州拓浦照明科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597897,31.723247,6.70E-06,,
江苏江南清洁能源研究院有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597897,31.723247,6.70E-06,,
安格诺尔（江苏）智能电气有限公司,存续,3100,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘镇亿晶路9号,,119.597897,31.723247,2.08E-05,,
江苏正发建筑新材料股份有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛市尧塘镇工业园亿晶路2号,,119.503614,31.633143,6.70E-06,,
常州中迪材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区华业路139号,,119.503614,31.633143,6.70E-06,,
江苏牛创新能源汽车有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道563号1栋,,119.503614,31.633143,6.70E-06,,
常州市远达塑业有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇亿晶路6-2号,,119.503614,31.633143,6.70E-06,,
华星动力（江苏）有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区明湖路399号,,119.503614,31.633143,1.34E-05,,
常州铭策机械制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区明湖路399号,,119.503614,31.633143,6.70E-06,,
常州辉思特电子科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道563号,,119.50232,31.629961,6.70E-06,,
江苏铂联新能源科技有限公司,存续,2000,金坛区,汽车制造业,江苏省常州市金坛区金龙大道563号,,119.50232,31.629961,1.34E-05,,
常州周业金属制品有限公司,存续,2000,金坛区,金属制品业,江苏省常州市金坛区尧塘镇东榭村委黄泥岗25号,,119.50232,31.629961,1.34E-05,,
江苏海孚威测试验仪器科技有限公司,存续,1518,金坛区,仪器仪表制造业,江苏省常州市金坛区尧塘镇亿晶路东68号,,119.50232,31.629961,1.02E-05,,
泰宇新能源材料（常州）有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区金龙大道563号4号厂房,,119.520508,31.657288,6.70E-06,,
常州市旺旺线缆有限公司,存续,1080,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇园区东路7号,,119.495773,31.614834,7.24E-06,,
常州市昊强线缆有限公司,存续,1180,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇园区东路9号,,119.4961,31.62935,7.91E-06,,
常州祺源精密机械加工有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区儒林镇楼下工业园园区北路2号,,119.501226,31.629726,6.70E-06,,
常州市星光电缆有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇园区北路18号,,119.52423,31.661022,6.70E-06,,
常州祺佑精密机械有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区儒林镇园区北路9号,,119.498755,31.622089,6.70E-06,,
江苏环宇弹簧有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区儒林镇园区北路28号,,119.495773,31.614834,6.70E-06,,
常州市起帆线缆科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇楼下工业集中区58号,,119.495773,31.614834,2.01E-05,,
江苏瑞明新材料科技有限公司,存续,1000,金坛区,橡胶和塑料制品业,江苏省常州市金坛区尧塘镇亿晶路99号,,119.498755,31.622089,6.70E-06,,
常州市金坛汤庄电镀有限公司,存续,1500,金坛区,金属制品业,江苏省常州市金坛区亿晶路16号,,119.4961,31.62935,1.01E-05,,
江苏省巨变变压器有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇工业集中区园区北路2号,,119.4961,31.62935,6.70E-06,,
常州格兰威智能控制科技有限公司,存续,3200,金坛区,仪器仪表制造业,江苏省常州市金坛区儒林镇楼下工业集中区15号,,119.4961,31.62935,2.14E-05,,
常州市常安工矿机车车辆有限公司,存续,3000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区儒林镇工业集中区1号,,119.4961,31.62935,2.01E-05,,
江苏守仁汽车电子科技有限责任公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区尧塘街道明湖路359号,,119.4961,31.62935,6.70E-06,,
江苏耀达智造科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛经济开发区明湖路365号,,119.4961,31.62935,6.70E-06,,
常州市华永车辆科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区明湖路359号,,119.495279,31.613183,6.70E-06,,
江苏宏鑫索马传动科技股份有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区明湖路359号,,119.52423,31.661022,6.70E-06,,
常州艾嵘车辆部件有限公司,存续,1000,金坛区,铁路、船舶、航空航天和其他运输设备制造业,江苏省常州市金坛区明湖路359号,,119.527674,31.670177,6.70E-06,,
江苏盘毂新能源科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区明湖路359号,,119.494445,31.612456,6.70E-06,,
常州金坛万达线缆有限公司,存续,1800,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇工业集中区园区北路3号,,119.494445,31.612456,1.21E-05,,
江苏悦马特机械科技有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区文景路6号,,119.526651,31.671113,6.70E-06,,
常州实力电源科技有限公司,存续,3000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇楼下工业园区东路1号,,119.526651,31.671113,2.01E-05,,
常州常科土木工程仪器有限公司,存续,3000,金坛区,仪器仪表制造业,江苏省常州市金坛区博洋路188号,,119.492478,31.601609,2.01E-05,,
常州市华旭工程材料有限公司,存续,2600,金坛区,橡胶和塑料制品业,江苏省常州市金坛区儒林镇园区东路21号,,119.556388,31.747531,1.74E-05,,
常州市金坛新丝路建筑材料有限公司,存续,1000,金坛区,非金属矿物制品业,江苏省常州市金坛区儒林镇园区东路5号,,119.556388,31.747531,6.70E-06,,
江苏赛睿新能源科技有限公司,存续,1000,金坛区,电气机械和器材制造业,江苏省常州市金坛区儒林镇五叶集镇北街1号,,119.619422,31.586178,6.70E-06,,
常州现代通讯光缆有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛区汤庄镇东大街17号,,119.488638,31.638694,3.35E-05,,
江苏国农泵业有限公司,存续,5020,金坛区,通用设备制造业,江苏省常州市金坛区尧塘镇汤庄工业园,,119.612972,31.582658,3.36E-05,,
常州易控汽车电子股份有限公司,存续,713602,金坛区,汽车制造业,江苏省常州市金坛区金龙大道567号,,119.619113,31.586751,4.78E-03,,
江苏金好电缆科技有限公司,存续,20000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘街道迎春路25号,,119.621068,31.588494,1.34E-04,,
常州金昇电力设备有限公司,在业,8000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘街道水北集镇迎春路33号,,119.501163,31.666347,5.36E-05,,
江苏丹宏芯片科技有限公司,存续,5000,金坛区,电气机械和器材制造业,江苏省常州市金坛区尧塘公路花园和谐北路55号,,119.509082,31.675522,3.35E-05,,
江苏信维智能汽车互联科技有限公司,存续,10000,金坛区,汽车制造业,江苏省常州市金坛区水北路218号,,119.635279,31.635039,6.70E-05,,
常州新欧新材料科技有限公司,存续,5800,金坛区,橡胶和塑料制品业,江苏省常州市金坛区儒林镇博洋路168号,,119.61971,31.584352,3.89E-05,,
常州朗博密封科技股份有限公司,存续,10600,金坛区,通用设备制造业,江苏省金坛区尧塘街道金博路1号,,119.639119,31.635977,7.10E-05,,
金保利（江苏）新能源科技有限公司,存续,6000,金坛区,汽车制造业,江苏省常州市金坛区华业路95号,,119.632302,31.586511,4.02E-05,,
贝特瑞（江苏）新材料科技有限公司,在业,82500,金坛区,电气机械和器材制造业,江苏省常州市金坛区江东大道519号,,119.471656,31.6395,5.53E-04,,
常州华科星航运营管理有限公司,存续,15000,金坛区,水上运输业,江苏省常州市金坛区金龙大道563号,,119.662076,31.621353,1.01E-04,,
常州联益光学有限公司,存续,10000,金坛区,仪器仪表制造业,江苏省常州市金坛区金龙大道563号,,119.597897,31.723247,6.70E-05,,
江苏常丰精密科技有限公司,存续,20000,金坛区,汽车制造业,江苏省常州市金坛区明湖路399号,,119.46776,31.639046,1.34E-04,,
中创新航科技股份有限公司,存续,1506456558,金坛区,汽车制造业,江苏省常州市金坛区江东大道1号,,119.468766,31.641677,1.01E+01,,
江苏文嘉勄木塑装备制造有限公司,存续,1000,金坛区,通用设备制造业,江苏省常州市金坛区指前镇下新河集镇101-2号,,119.545294,31.699852,6.70E-06,,
江苏瑞波塑料科技有限公司,存续,1000,金坛区,汽车制造业,江苏省常州市金坛区长荡湖科技创业园科创路101-33号,,119.545294,31.699852,6.70E-06,,
江苏尚农数字科技发展有限公司,存续,1000,金坛区,仪器仪表制造业,江苏省常州市金坛区长荡湖科技创业园科创路101-171号,,119.465172,31.641922,6.70E-06,,
